,word,count,percent
99,healing,6,0.13777
100,wound,6,0.13777
101,unloading,6,0.13777
102,novel,6,0.13777
103,impact,6,0.13777
104,systematic,6,0.13777
105,metabolic,6,0.13777
106,loss,6,0.13777
107,countermeasures,6,0.13777
108,stress,6,0.13777
109,perspectives,5,0.11481
110,manufacturing,5,0.11481
111,prolonged,5,0.11481
112,transcriptomic,5,0.11481
113,tissue,5,0.11481
114,parabolic,5,0.11481
115,promotes,5,0.11481
116,long-term,5,0.11481
117,between,5,0.11481
118,protection,5,0.11481
119,dysfunction,5,0.11481
120,extreme,5,0.11481
121,considerations,5,0.11481
122,crystallization,5,0.11481
123,exposed,5,0.11481
124,martian,5,0.11481
125,physiological,5,0.11481
126,application,5,0.11481
127,based,5,0.11481
128,associated,5,0.11481
129,random,5,0.11481
130,enhanced,5,0.11481
131,short-term,5,0.11481
132,altered,5,0.11481
133,mouse,5,0.11481
134,printing,5,0.11481
135,light,5,0.11481
136,coli,5,0.11481
137,behavior,5,0.11481
138,structure,5,0.11481
139,studies,5,0.11481
140,positioning,5,0.11481
141,three-dimensional,5,0.11481
142,experimental,5,0.11481
143,alters,5,0.11481
144,escherichia,5,0.11481
145,understanding,5,0.11481
146,molecular,5,0.11481
147,evaluation,5,0.11481
148,technologies,5,0.11481
149,humans,4,0.09185
150,clinostat,4,0.09185
151,recent,4,0.09185
152,surface,4,0.09185
153,modeling,4,0.09185
154,benefits,4,0.09185
155,field,4,0.09185
156,risks,4,0.09185
157,fields,4,0.09185
158,transport,4,0.09185
159,transcriptome,4,0.09185
160,protein,4,0.09185
161,mice,4,0.09185
162,rodents,4,0.09185
163,performance,4,0.09185
164,astronauts,4,0.09185
165,bed,4,0.09185
166,melanogaster,4,0.09185
167,mechanical,4,0.09185
168,flow,4,0.09185
169,limits,4,0.09185
170,antibiotic,4,0.09185
171,biofilm,4,0.09185
172,investigation,4,0.09185
173,omics,4,0.09185
174,drosophila,4,0.09185
175,analog,4,0.09185
176,reduced,4,0.09185
177,affects,4,0.09185
178,reactor,4,0.09185
179,risk,4,0.09185
180,medicine,4,0.09185
181,cultivation,4,0.09185
182,into,4,0.09185
183,toward,4,0.09185
184,inhibition,4,0.09185
185,cyanobacterium,4,0.09185
186,gravitational,4,0.09185
187,differentiation,4,0.09185
188,sp.,4,0.09185
189,disease,4,0.09185
190,against,4,0.09185
191,microorganisms,4,0.09185
192,first,4,0.09185
193,ionizing,4,0.09185
194,moon,4,0.09185
195,lunar,4,0.09185
196,mechanisms,4,0.09185
197,medicines,4,0.09185
198,analogue,4,0.09185
199,osteoblast,4,0.09185
200,science,4,0.09185
201,hindlimb,4,0.09185
202,current,4,0.09185
203,rice,4,0.09185
204,exercise,4,0.09185
205,composition,4,0.09185
206,melatonin,4,0.09185
207,skin,4,0.09185
208,mechanism,4,0.09185
209,microbiota,4,0.09185
210,method,4,0.09185
211,engineering,4,0.09185
212,endothelial,4,0.09185
213,capillary,4,0.09185
214,signaling,4,0.09185
215,root,4,0.09185
216,vitro,4,0.09185
217,pressure,3,0.06889
218,cycle,3,0.06889
219,activation,3,0.06889
220,magnetic,3,0.06889
221,improves,3,0.06889
222,example,3,0.06889
223,partial,3,0.06889
224,organic,3,0.06889
225,interactions,3,0.06889
226,numerical,3,0.06889
227,state,3,0.06889
228,genomic,3,0.06889
229,simulating,3,0.06889
230,proliferation,3,0.06889
231,discovery,3,0.06889
232,extraterrestrial,3,0.06889
233,mammalian,3,0.06889
234,biomarkers,3,0.06889
235,data,3,0.06889
236,information,3,0.06889
237,models,3,0.06889
238,process,3,0.06889
239,manned,3,0.06889
240,enhances,3,0.06889
241,phenotype,3,0.06889
242,biomedical,3,0.06889
243,yeast,3,0.06889
244,beyond,3,0.06889
245,outer,3,0.06889
246,regolith,3,0.06889
247,secondary,3,0.06889
248,delivery,3,0.06889
249,promising,3,0.06889
250,liver,3,0.06889
251,strategies,3,0.06889
252,modeled,3,0.06889
253,networks,3,0.06889
254,insights,3,0.06889
255,overview,3,0.06889
256,debris,3,0.06889
257,immune,3,0.06889
258,environmental,3,0.06889
259,interaction,3,0.06889
260,developments,3,0.06889
261,sustainability,3,0.06889
262,opportunities,3,0.06889
263,vivo,3,0.06889
264,nervous,3,0.06889
265,skeletal,3,0.06889
266,mind,3,0.06889
267,farming,3,0.06889
268,laboratory,3,0.06889
269,solar,3,0.06889
270,adhesion,3,0.06889
271,vascular,3,0.06889
272,cellulose,3,0.06889
273,proteomics,3,0.06889
274,plasticity,3,0.06889
275,attenuates,3,0.06889
276,scientific,3,0.06889
277,proteomic,3,0.06889
278,reducing,3,0.06889
279,dynamics,3,0.06889
280,management,3,0.06889
281,profile,3,0.06889
282,optical,3,0.06889
283,artificial,3,0.06889
284,mitigating,3,0.06889
285,additive,3,0.06889
286,syndrome,3,0.06889
287,early,3,0.06889
288,rest,3,0.06889
289,issues,3,0.06889
290,pharmaceuticals,3,0.06889
291,structures,3,0.06889
292,ocular,3,0.06889
293,planetary,3,0.06889
294,neutron,3,0.06889
295,china,3,0.06889
296,thaliana,3,0.06889
297,medical,3,0.06889
298,infection,3,0.06889
299,crop,3,0.06889
300,microfluidic,3,0.06889
301,ground-based,3,0.06889
302,facility,3,0.06889
303,methods,3,0.06889
304,multiple,3,0.06889
305,"of
",3,0.06889
306,heat,3,0.06889
307,mechanobiology,3,0.06889
308,towards,3,0.06889
309,psychological,3,0.06889
310,project,3,0.06889
311,pharmacokinetics,3,0.06889
312,suppression,3,0.06889
313,porous,3,0.06889
314,stability,3,0.06889
315,versus,3,0.06889
316,culturing,3,0.06889
317,flows,3,0.06889
318,comparison,3,0.06889
319,head-down,3,0.06889
320,small,3,0.06889
321,modification,3,0.06889
322,density,3,0.06889
323,calcium,3,0.06889
324,strain,3,0.06889
325,introduction,2,0.04592
326,integrated,2,0.04592
327,promoting,2,0.04592
328,coatings,2,0.04592
329,possible,2,0.04592
330,isolated,2,0.04592
331,media,2,0.04592
332,cytosolic,2,0.04592
333,injury,2,0.04592
334,nonlinear,2,0.04592
335,7938,2,0.04592
336,bioprinting,2,0.04592
337,spaces,2,0.04592
338,samples,2,0.04592
339,onboard,2,0.04592
340,enable,2,0.04592
341,payloads,2,0.04592
342,fungi,2,0.04592
343,sperm,2,0.04592
344,frontier,2,0.04592
345,line,2,0.04592
346,damage,2,0.04592
347,oxidative,2,0.04592
348,diffraction,2,0.04592
349,key,2,0.04592
350,perdeuterated,2,0.04592
351,chondrocytes,2,0.04592
352,tryptophan,2,0.04592
353,synthase,2,0.04592
354,ameliorate,2,0.04592
355,main,2,0.04592
356,perivascular,2,0.04592
357,pluripotent,2,0.04592
358,device,2,0.04592
359,mediated,2,0.04592
360,commercial,2,0.04592
361,gut,2,0.04592
362,cosmic,2,0.04592
363,galactic,2,0.04592
364,increased,2,0.04592
365,stemness,2,0.04592
366,biomining,2,0.04592
367,acinetobacter,2,0.04592
368,cardiac,2,0.04592
369,ability,2,0.04592
370,pathogenesis,2,0.04592
371,crewed,2,0.04592
372,may,2,0.04592
373,therapeutic,2,0.04592
374,pcc,2,0.04592
375,remodeling,2,0.04592
376,osteocytes,2,0.04592
377,hypokinesia,2,0.04592
378,quantum,2,0.04592
379,monitoring,2,0.04592
380,activity,2,0.04592
381,various,2,0.04592
382,coupling,2,0.04592
383,multi-scale,2,0.04592
384,drugs,2,0.04592
385,directions,2,0.04592
386,coefficients,2,0.04592
387,supplementation,2,0.04592
388,days,2,0.04592
389,markers,2,0.04592
390,memory,2,0.04592
391,evidence,2,0.04592
392,physical,2,0.04592
393,cultured,2,0.04592
394,bacteria,2,0.04592
395,applying,2,0.04592
396,non-invasive,2,0.04592
397,rate,2,0.04592
398,physiology,2,0.04592
399,ex,2,0.04592
400,pneumoniae,2,0.04592
401,force,2,0.04592
402,salivary,2,0.04592
403,young,2,0.04592
404,phase,2,0.04592
405,healthy,2,0.04592
406,strategy,2,0.04592
407,leveraging,2,0.04592
408,gap,2,0.04592
409,hematopoietic,2,0.04592
410,klebsiella,2,0.04592
411,mesenchymal,2,0.04592
412,biotechnology,2,0.04592
413,breast,2,0.04592
414,reticulum,2,0.04592
415,conceptual,2,0.04592
416,prevents,2,0.04592
417,cosmonauts,2,0.04592
418,next,2,0.04592
419,lipid,2,0.04592
420,bodies,2,0.04592
421,fractional,2,0.04592
422,enabling,2,0.04592
423,bioregenerative,2,0.04592
424,mass,2,0.04592
425,microbiology,2,0.04592
426,universe,2,0.04592
427,across,2,0.04592
428,biofabrication,2,0.04592
429,unified,2,0.04592
430,apoptosis,2,0.04592
431,rhesus,2,0.04592
432,nutrition,2,0.04592
433,resilience,2,0.04592
434,measurement,2,0.04592
435,resources,2,0.04592
436,do,2,0.04592
437,we,2,0.04592
438,carotid,2,0.04592
439,time,2,0.04592
440,control,2,0.04592
441,regenerative,2,0.04592
442,longevity,2,0.04592
443,solution,2,0.04592
444,nitric,2,0.04592
445,program,2,0.04592
446,cerebrospinal,2,0.04592
447,india's,2,0.04592
448,body,2,0.04592
449,water,2,0.04592
450,microalgae,2,0.04592
451,exploiting,2,0.04592
452,supports,2,0.04592
453,aging,2,0.04592
454,levitation,2,0.04592
455,care,2,0.04592
456,driven,2,0.04592
457,nutrient,2,0.04592
458,species,2,0.04592
459,terrestrial,2,0.04592
460,complex,2,0.04592
461,space?,2,0.04592
462,crystals,2,0.04592
463,contamination,2,0.04592
464,chinese,2,0.04592
465,in-space,2,0.04592
466,functional,2,0.04592
467,inclined,2,0.04592
468,aspergillus,2,0.04592
469,supply,2,0.04592
470,does,2,0.04592
471,discoveries,2,0.04592
472,dry,2,0.04592
473,accelerating,2,0.04592
474,primary,2,0.04592
475,harnessing,2,0.04592
476,both,2,0.04592
477,collection,2,0.04592
478,resolved,2,0.04592
479,spatially,2,0.04592
480,single-cell,2,0.04592
481,antimicrobial,2,0.04592
482,women,2,0.04592
483,local,2,0.04592
484,immersion,2,0.04592
485,can,2,0.04592
486,contributes,2,0.04592
487,metabolomics,2,0.04592
488,enzymatic,2,0.04592
489,microfluidics,2,0.04592
490,assessment,2,0.04592
491,circadian,2,0.04592
492,ejection,2,0.04592
493,advances,2,0.04592
494,habitat,2,0.04592
495,factors,2,0.04592
496,migration,2,0.04592
497,satellites,2,0.04592
498,bio-inspired,2,0.04592
499,physics,2,0.04592
500,outcome,2,0.04592
501,germination,2,0.04592
502,extracellular,2,0.04592
503,nanoparticles,2,0.04592
504,adverse,2,0.04592
505,stimulated,2,0.04592
506,condition,2,0.04592
507,produced,2,0.04592
508,could,2,0.04592
509,crystal,2,0.04592
510,developing,2,0.04592
511,stromal,2,0.04592
512,gastric,2,0.04592
513,marrow,2,0.04592
514,safe,2,0.04592
515,combined,2,0.04592
516,operation,2,0.04592
517,consequences,2,0.04592
518,scales,2,0.04592
519,goldfish,2,0.04592
520,ameliorates,2,0.04592
521,different,2,0.04592
522,about,2,0.04592
523,simulants,2,0.04592
524,modulates,2,0.04592
525,central,2,0.04592
526,impairment,2,0.04592
527,older,2,0.04592
528,cardiomyocytes,2,0.04592
529,autophagy,2,0.04592
530,or,2,0.04592
531,focal,2,0.04592
532,entanglement,2,0.04592
533,biochemical,2,0.04592
534,containerless,2,0.04592
535,neuroscience,2,0.04592
536,shear,2,0.04592
537,opportunity,2,0.04592
538,interfacial,2,0.04592
539,amyloidogenesis,2,0.04592
540,iss,2,0.04592
541,proteome,2,0.04592
542,pathways,2,0.04592
543,type,2,0.04592
544,transfer,2,0.04592
545,are,2,0.04592
546,culture,2,0.04592
547,preparation,2,0.04592
548,microenvironment,2,0.04592
549,sensitivity,2,0.04592
550,neuro-ocular,2,0.04592
551,hippocampus,2,0.04592
552,cortical,2,0.04592
553,supporting,2,0.04592
554,removal,2,0.04592
555,induces,2,0.04592
556,hardware,2,0.04592
557,strength,2,0.04592
558,musculoskeletal,2,0.04592
559,spacecraft,2,0.04592
560,simulators,2,0.04592
561,advancing,2,0.04592
562,use,2,0.04592
563,compression,2,0.04592
564,microfluidic-assisted,2,0.04592
565,retinal,2,0.04592
566,hypergravity,2,0.04592
567,vapor,2,0.04592
568,agro-engineering,2,0.04592
569,nutritional,2,0.04592
570,testing,2,0.04592
571,spatial,2,0.04592
572,critical,2,0.04592
573,lycopersicum,2,0.04592
574,neural,2,0.04592
575,fungus,2,0.04592
576,pseudomonas,2,0.04592
577,var.,2,0.04592
578,cytoskeleton,2,0.04592
579,electromagnetic,2,0.04592
580,active,2,0.04592
581,solanum,2,0.04592
582,chips,2,0.04592
583,aeruginosa,2,0.04592
584,drop,2,0.04592
585,irradiation,2,0.04592
586,bodygear,1,0.02296
587,desiccation-sensitive,1,0.02296
588,6-degree,1,0.02296
589,electromyostimulation,1,0.02296
590,disperse,1,0.02296
591,cardiac-vascular-respiratory,1,0.02296
592,germplasm,1,0.02296
593,lacunar,1,0.02296
594,high-frequency,1,0.02296
595,antarctica,1,0.02296
596,tilt,1,0.02296
597,horticulture,1,0.02296
598,morphometry,1,0.02296
599,course,1,0.02296
600,heterogeneity,1,0.02296
601,cybernetic,1,0.02296
602,common,1,0.02296
603,meta-analysis,1,0.02296
604,osteocyte,1,0.02296
605,nf-κb,1,0.02296
606,habitation,1,0.02296
607,sensing,1,0.02296
608,techniques,1,0.02296
609,interrogation,1,0.02296
610,calcification,1,0.02296
611,opg/rankl/rank,1,0.02296
612,mems,1,0.02296
613,artery,1,0.02296
614,carriers,1,0.02296
615,accelerometers,1,0.02296
616,contribution,1,0.02296
617,regulating,1,0.02296
618,knockdown,1,0.02296
619,macf1,1,0.02296
620,cyanobacteria,1,0.02296
621,diminishes,1,0.02296
622,inhibits,1,0.02296
623,cytoskeletal,1,0.02296
624,arrangement,1,0.02296
625,host-associated,1,0.02296
626,pre-osteoclasts,1,0.02296
627,pharmaceutical,1,0.02296
628,neurology,1,0.02296
629,phages,1,0.02296
630,virus,1,0.02296
631,flight;,1,0.02296
632,system?,1,0.02296
633,earth-based,1,0.02296
634,spacefaring,1,0.02296
635,stimuli,1,0.02296
636,cylinder,1,0.02296
637,facilitate,1,0.02296
638,“dry”,1,0.02296
639,hepatic,1,0.02296
640,effective,1,0.02296
641,cilia,1,0.02296
642,gravities,1,0.02296
643,earth—effects,1,0.02296
644,"growth,",1,0.02296
645,affective,1,0.02296
646,mutagenesis,1,0.02296
647,"phenotype,",1,0.02296
648,tobramycin-resistant,1,0.02296
649,significantly,1,0.02296
650,cortices,1,0.02296
651,cerebral,1,0.02296
652,antibiotics,1,0.02296
653,oscillations,1,0.02296
654,neuronal,1,0.02296
655,affect,1,0.02296
656,energy,1,0.02296
657,"lunar,",1,0.02296
658,goods,1,0.02296
659,cheaper,1,0.02296
660,“a,1,0.02296
661,non-dominant,1,0.02296
662,in‐space,1,0.02296
663,approach.”,1,0.02296
664,side,1,0.02296
665,layout,1,0.02296
666,diet,1,0.02296
667,designer,1,0.02296
668,dose,1,0.02296
669,[manufacturing,1,0.02296
670,worlds,1,0.02296
671,other,1,0.02296
672,colonizing,1,0.02296
673,mechanistic,1,0.02296
674,gravitropism,1,0.02296
675,space],1,0.02296
676,"micro-,",1,0.02296
677,stellate,1,0.02296
678,expenditure,1,0.02296
679,vessels,1,0.02296
680,activated,1,0.02296
681,astrocytes,1,0.02296
682,daytime,1,0.02296
683,night,1,0.02296
684,prevent,1,0.02296
685,repeated,1,0.02296
686,tropism,1,0.02296
687,involved,1,0.02296
688,filament,1,0.02296
689,cornerstone,1,0.02296
690,contrast,1,0.02296
691,intermediate,1,0.02296
692,encoding,1,0.02296
693,visual,1,0.02296
694,identify,1,0.02296
695,5-day,1,0.02296
696,basis,1,0.02296
697,cellular,1,0.02296
698,regulate,1,0.02296
699,deep,1,0.02296
700,organ-on-a-chip,1,0.02296
701,toolkit,1,0.02296
702,interplanetary,1,0.02296
703,<sup>*</sup>,1,0.02296
704,"microgravity
",1,0.02296
705,interferometry,1,0.02296
706,matter-wave,1,0.02296
707,fundamental,1,0.02296
708,shipping,1,0.02296
709,dermatologic,1,0.02296
710,differential,1,0.02296
711,contemporary,1,0.02296
712,mechanostimulation,1,0.02296
713,logistics,1,0.02296
714,therapies,1,0.02296
715,embryoid,1,0.02296
716,embryonic,1,0.02296
717,single,1,0.02296
718,outlook,1,0.02296
719,liquid,1,0.02296
720,biomimetic,1,0.02296
721,multidisciplinary,1,0.02296
722,"missions,",1,0.02296
723,"analogs,",1,0.02296
724,journey,1,0.02296
725,recoverable,1,0.02296
726,strains,1,0.02296
727,"<i>sphingomonas</i>
",1,0.02296
728,features,1,0.02296
729,growth-promoting,1,0.02296
730,cultivars,1,0.02296
731,mri,1,0.02296
732,soybean,1,0.02296
733,transposon,1,0.02296
734,variations,1,0.02296
735,structural,1,0.02296
736,genome-wide,1,0.02296
737,sarcopenia,1,0.02296
738,cycles,1,0.02296
739,degeneration,1,0.02296
740,cross-sectional,1,0.02296
741,yersinia,1,0.02296
742,sensorimotor,1,0.02296
743,pestis,1,0.02296
744,pharmacist,1,0.02296
745,hollow,1,0.02296
746,desiccation,1,0.02296
747,"(iac-22-a1,6,10,x73233)",1,0.02296
748,refrigeration,1,0.02296
749,encapsulation,1,0.02296
750,analyses,1,0.02296
751,part,1,0.02296
752,clonal,1,0.02296
753,roles,1,0.02296
754,40-day,1,0.02296
755,astropharmacy,1,0.02296
756,succession,1,0.02296
757,triggers,1,0.02296
758,exhibiting,1,0.02296
759,adapting,1,0.02296
760,pittii,1,0.02296
761,niger,1,0.02296
762,multidrug-resistant,1,0.02296
763,sustain,1,0.02296
764,myostatin,1,0.02296
765,invasion,1,0.02296
766,deficits,1,0.02296
767,soils,1,0.02296
768,ad,1,0.02296
769,astrobiological,1,0.02296
770,production?,1,0.02296
771,analogs,1,0.02296
772,constructing,1,0.02296
773,blueprints,1,0.02296
774,embodied,1,0.02296
775,"consciousness,",1,0.02296
776,experiment-2,1,0.02296
777,packed,1,0.02296
778,horse/swine,1,0.02296
779,monogastric,1,0.02296
780,manure,1,0.02296
781,fertilisation,1,0.02296
782,gas-liquid,1,0.02296
783,"activity,",1,0.02296
784,reveals,1,0.02296
785,"bioavailability,",1,0.02296
786,astra,1,0.02296
787,telomeres,1,0.02296
788,space!,1,0.02296
789,calycosin,1,0.02296
790,have,1,0.02296
791,neurological,1,0.02296
792,space-induced,1,0.02296
793,protects,1,0.02296
794,partially,1,0.02296
795,found,1,0.02296
796,anti-orthostatic,1,0.02296
797,pharmacodynamics,1,0.02296
798,peculiarities,1,0.02296
799,pully-spring,1,0.02296
800,storage,1,0.02296
801,six-month,1,0.02296
802,form,1,0.02296
803,tablet,1,0.02296
804,furosemide,1,0.02296
805,apparatus,1,0.02296
806,cosmonauts’,1,0.02296
807,indices,1,0.02296
808,microparticles,1,0.02296
809,biomanufacturing,1,0.02296
810,space-exploration,1,0.02296
811,take,1,0.02296
812,4356,1,0.02296
813,space-related,1,0.02296
814,neuropsychiatric,1,0.02296
815,shape-memory,1,0.02296
816,atcc,1,0.02296
817,acidophilus,1,0.02296
818,lactobacillus,1,0.02296
819,polymers,1,0.02296
820,foams,1,0.02296
821,heavy-metals,1,0.02296
822,bioremoval,1,0.02296
823,wounds,1,0.02296
824,composites,1,0.02296
825,dao,1,0.02296
826,scope,1,0.02296
827,dracontomelon,1,0.02296
828,articular,1,0.02296
829,membrane,1,0.02296
830,colloids,1,0.02296
831,"tracking-2,",1,0.02296
832,metagenomics,1,0.02296
833,restructuring,1,0.02296
834,alloy,1,0.02296
835,biosecurity,1,0.02296
836,reproductive,1,0.02296
837,ethics,1,0.02296
838,ectogenesis,1,0.02296
839,acids,1,0.02296
840,scenarios,1,0.02296
841,long‐term,1,0.02296
842,corrosion,1,0.02296
843,accelerates,1,0.02296
844,cognitive-emotional,1,0.02296
845,condensation,1,0.02296
846,macaques,1,0.02296
847,smart,1,0.02296
848,device-driven,1,0.02296
849,thickness,1,0.02296
850,film,1,0.02296
851,corticolimbic,1,0.02296
852,more,1,0.02296
853,bimodal,1,0.02296
854,agglomeration,1,0.02296
855,mechano-transduction,1,0.02296
856,observing,1,0.02296
857,low-g,1,0.02296
858,tomography,1,0.02296
859,coherence,1,0.02296
860,testbed,1,0.02296
861,eyes,1,0.02296
862,ultraviolet,1,0.02296
863,collector,1,0.02296
864,zebrafish,1,0.02296
865,nostoc,1,0.02296
866,plumbing,1,0.02296
867,genetic,1,0.02296
868,germicidal,1,0.02296
869,non-random,1,0.02296
870,versatile,1,0.02296
871,microbes,1,0.02296
872,bioengineered,1,0.02296
873,make,1,0.02296
874,when,1,0.02296
875,mamba,1,0.02296
876,alternative,1,0.02296
877,within,1,0.02296
878,age-related,1,0.02296
879,mitochondria-targeted,1,0.02296
880,weightlessness),1,0.02296
881,(simulated,1,0.02296
882,catalase,1,0.02296
883,mcat,1,0.02296
884,zinc,1,0.02296
885,oral,1,0.02296
886,positive,1,0.02296
887,mitigates,1,0.02296
888,source,1,0.02296
889,spaceflights,1,0.02296
890,head-tilt,1,0.02296
891,stress-related,1,0.02296
892,components,1,0.02296
893,neurogenetic,1,0.02296
894,bedrest-induced,1,0.02296
895,protective,1,0.02296
896,neuro-inflammation,1,0.02296
897,pronounced,1,0.02296
898,deconditioning,1,0.02296
899,vein,1,0.02296
900,mutant,1,0.02296
901,searching,1,0.02296
902,gland,1,0.02296
903,unearthing,1,0.02296
904,acetaminophen,1,0.02296
905,antiorthostatic,1,0.02296
906,actophorin,1,0.02296
907,<i>acanthamoeba</i>,1,0.02296
908,"virulence,",1,0.02296
909,resting,1,0.02296
910,investigations,1,0.02296
911,stable,1,0.02296
912,thermally,1,0.02296
913,sleep,1,0.02296
914,students,1,0.02296
915,introduce,1,0.02296
916,onset,1,0.02296
917,translaminar,1,0.02296
918,collaboration,1,0.02296
919,terrestrial-like,1,0.02296
920,previous,1,0.02296
921,autonomous,1,0.02296
922,fractal,1,0.02296
923,supplements,1,0.02296
924,herbal,1,0.02296
925,ayurvedic,1,0.02296
926,chromosomal,1,0.02296
927,variable,1,0.02296
928,brief,1,0.02296
929,dispersive,1,0.02296
930,medication,1,0.02296
931,spacechi,1,0.02296
932,weightless,1,0.02296
933,analytical,1,0.02296
934,emmpol,1,0.02296
935,confined,1,0.02296
936,2.0,1,0.02296
937,well-being,1,0.02296
938,enhancing,1,0.02296
939,human-computer,1,0.02296
940,summary,1,0.02296
941,2d-clinostat,1,0.02296
942,nerica,1,0.02296
943,jugular,1,0.02296
944,solid,1,0.02296
945,spaceship,1,0.02296
946,new-generation,1,0.02296
947,examining,1,0.02296
948,wear,1,0.02296
949,behaviors,1,0.02296
950,tribological,1,0.02296
951,lubricated,1,0.02296
952,improving,1,0.02296
953,perspective,1,0.02296
954,droplet,1,0.02296
955,nutraceuticals,1,0.02296
956,utility,1,0.02296
957,situ-available,1,0.02296
958,dematiaceous,1,0.02296
959,cladosporium,1,0.02296
960,edible,1,0.02296
961,sphaerospermum,1,0.02296
962,"<scp>3d</scp>
",1,0.02296
963,high,1,0.02296
964,temperatures,1,0.02296
965,sativa,1,0.02296
966,nucleation,1,0.02296
967,energy;,1,0.02296
968,aerospace’s,1,0.02296
969,oryza,1,0.02296
970,enhancement,1,0.02296
971,confirmation,1,0.02296
972,pipe,1,0.02296
973,wickless,1,0.02296
974,investigating,1,0.02296
975,bubble,1,0.02296
976,microsporogenesis,1,0.02296
977,european,1,0.02296
978,golden,1,0.02296
979,lateral,1,0.02296
980,routine,1,0.02296
981,lifespan,1,0.02296
982,pollen,1,0.02296
983,shorten,1,0.02296
984,fatally,1,0.02296
985,travellers,1,0.02296
986,higher-order,1,0.02296
987,thermal,1,0.02296
988,diffusion,1,0.02296
989,stiffness,1,0.02296
990,two-phase,1,0.02296
991,arterial,1,0.02296
992,context,1,0.02296
993,unloaded,1,0.02296
994,disuse-induced,1,0.02296
995,sarcoplasmic,1,0.02296
996,manifestations,1,0.02296
997,plasmas,1,0.02296
998,reactive,1,0.02296
999,cardio-vascular,1,0.02296
1000,microscope,1,0.02296
1001,parallel,1,0.02296
1002,two-photon,1,0.02296
1003,handheld,1,0.02296
1004,electric,1,0.02296
1005,portable,1,0.02296
1006,imaging,1,0.02296
1007,sky,1,0.02296
1008,sledge,1,0.02296
1009,software,1,0.02296
1010,postapocalyptic,1,0.02296
1011,arc,1,0.02296
1012,hope,1,0.02296
1013,vertical,1,0.02296
1014,closed,1,0.02296
1015,material,1,0.02296
1016,change,1,0.02296
1017,melting,1,0.02296
1018,fins,1,0.02296
1019,"lymphatic,",1,0.02296
1020,passive,1,0.02296
1021,"cardiovascular,",1,0.02296
1022,matiss,1,0.02296
1023,american,1,0.02296
1024,films,1,0.02296
1025,beach,1,0.02296
1026,perfluorodecyltrichlorosilane,1,0.02296
1027,midnight,1,0.02296
1028,limitation,1,0.02296
1029,frying,1,0.02296
1030,symp,1,0.02296
1031,"engineering""",1,0.02296
1032,variability,1,0.02296
1033,implementation,1,0.02296
1034,mission?,1,0.02296
1035,board,1,0.02296
1036,likely,1,0.02296
1037,deploying,1,0.02296
1038,reflect,1,0.02296
1039,elements,1,0.02296
1040,scoping,1,0.02296
1041,heart,1,0.02296
1042,processing,1,0.02296
1043,bexus30,1,0.02296
1044,flown,1,0.02296
1045,prototype,1,0.02296
1046,biocubesat,1,0.02296
1047,bammsat-on-bexus,1,0.02296
1048,operations,1,0.02296
