,word,count,percent
38,Suppression of endoplasmic reticulum stress prevents disuse muscle atrophy in a mouse model of microgravity,1,0.20921
39,Towards a Biomanufactory on Mars,1,0.20921
40,Mechanical Unloading of Engineered Human Meniscus Models Under Simulated Microgravity: A Transcriptomic Study,1,0.20921
41,Response of Arabidopsis thaliana and Mizuna Mustard Seeds to Simulated Space Radiation Exposures,1,0.20921
42,Formononetin ameliorates simulated microgravity-induced bone loss by suppressing bone turnover in rats,1,0.20921
43,Biomedical microdevices: the next phase of highlighting scientific discoveries in the field of micro-nanotechnologies for medicine,1,0.20921
44,"Astrobiology as a Driver to Connect India's Public, Scientists, and Space Missions",1,0.20921
45,Optical soliton solution analysis for the (2+1) dimensional Kundu–Mukherjee–Naskar model with local fractional derivatives,1,0.20921
46,"Phenotypic, genomic, and transcriptomic changes in an Acinetobacter baumannii strain after spaceflight in China’s Tiangong-2 space laboratory",1,0.20921
47,Dose Limits and Countermeasures for Mitigating Radiation Risk in Moon and Mars Exploration,1,0.20921
48,Evolution of Space Habitat Designs for Commercial Applications,1,0.20921
49,Crystal structure of the PX domain of Vps17p from <i>Saccharomyces cerevisiae</i>,1,0.20921
50,Effects of short-term space conditions on cellulose degradation ability and biodiversity of microorganisms,1,0.20921
51,"Hybrid nanofluids: Significance of gravity modulation, heat source/ sink, and magnetohydrodynamic on dynamics of micropolar fluid over an inclined surface via finite element simulation",1,0.20921
52,3D Bioprinting Aboard the International Space Station Using the Techshot BioFabrication Facility,1,0.20921
53,Frequency of Harmony and the Unified Theory of Everything. Across the Universe towards Human Body and Mind with Discovery of Neuroarchitecture Vinci Power Nap® Pendulum as the Biotechnology of the Future,1,0.20921
54,"Nitric oxide, gravity response, and a unified schematic of plant signaling",1,0.20921
55,The Characteristic Response of the Human Leukocyte Transcriptome to 60 days of Bed Rest and to Reambulation,1,0.20921
56,Effects of Long-duration Microgravity and Gravitational Transitions on Fine Motor Skills,1,0.20921
57,"Space as an Extreme Environment—Galactic Adventures: Exploring the Limits of Human Mind and Body, One Planet at a Time",1,0.20921
58,In‐Space Manufacturing and Resources,1,0.20921
59,“A designer diet layout for astronauts using a microbiome mediated approach.”,1,0.20921
60,Reducing Virus Infection Risk in Space Environments through Nutrient Supplementation,1,0.20921
61,Planetary Biosecurity: Applying Invasion Science to Prevent Biological Contamination from Space Travel,1,0.20921
62,How do we transport plant species with desiccation-sensitive germplasm in space?,1,0.20921
63,Retrograde Analysis of Calcium Signaling by CaMPARI2 Shows Cytosolic Calcium in Chondrocytes Is Unaffected by Parabolic Flights,1,0.20921
64,Ad Astra – telomeres in space!,1,0.20921
65,Microfluidic-assisted human cancer cells culturing platform for astrobiological applications,1,0.20921
66,Space Medicine and Countermeasures,1,0.20921
67,Blueprints for Constructing Microgravity Analogs,1,0.20921
68,"Consciousness, embodied Quantum Entanglement",1,0.20921
69,Gas-liquid flows through porous media in microgravity: Packed Bed Reactor Experiment-2,1,0.20921
70,Microgravity crystallization of perdeuterated tryptophan synthase for neutron diffraction,1,0.20921
71,Metabolic modeling of the International Space Station microbiome reveals key microbial interactions,1,0.20921
72,Short-term exposure of human minor salivary gland stem cells to hypergravity enhances stemness,1,0.20921
73,A vision for spaceflight microbiology to enable human health and habitat sustainability,1,0.20921
74,Frontier Medical Technologies to Support Space Exploration,1,0.20921
75,Accelerating space radiation countermeasure development through drug repurposing,1,0.20921
76,Simulated microgravity contributed to modification of callogenesis performance and secondary metabolite production in Cannabis Indica,1,0.20921
77,Exact solutions of (1+2)-dimensional non-linear time-space fractional PDEs,1,0.20921
78,Self-Powered Microgravity Resistance Exercise with Soft Pneumatic Exoskeletons,1,0.20921
79,"The lightweight spherical samplers for simplified collection, storage, and ambient ionization of drugs from saliva and blood",1,0.20921
80,"Microgravity, Levitation and Plastic Surgery",1,0.20921
81,Observation of ultracold atomic bubbles in orbital microgravity,1,0.20921
82,MRTF May Be the Missing Link in a Multiscale Mechanobiology Approach toward Macrophage Dysfunction in Space,1,0.20921
83,"Selection of
            <i>Anabaena</i>
            sp. PCC 7938 as a Cyanobacterium Model for Biological ISRU on Mars",1,0.20921
84,Transcriptomic Analysis of the Interaction Between FLOWERING LOCUS T Induction and Photoperiodic Signaling in Response to Spaceflight,1,0.20921
85,Therapeutic Applications of Biophotonics in Space,1,0.20921
86,A coin with two faces: understanding effects of ionizing radiation in space farming - the case of Solanum lycopersicum L. &amp;#8216;Microtom&amp;#8217;,1,0.20921
87,Assessing the Nucleotide-Level Impact of Spaceflight Stress using RNA-Sequencing Data,1,0.20921
88,Functional and Neuromuscular Aspects of Spaceflight,1,0.20921
89,Mitigating Radiation Effects on Humans During Space Travel: Recent Developments,1,0.20921
90,Endothelial dysfunction markers and immune response indices in cosmonauts’ blood after long-duration space flights,1,0.20921
91,Effects of Spaceflight on the Immune System,1,0.20921
92,Evaluation of the stability of furosemide in tablet form during six-month storage in spaceflight and peculiarities of its pharmacokinetics and pharmacodynamics under conditions of anti-orthostatic hypokinesia,1,0.20921
93,Artificial gravity partially protects space-induced neurological deficits in Drosophila melanogaster,1,0.20921
94,Ectogenesis and the Ethics of New Reproductive Technologies for Space Exploration,1,0.20921
95,Simulated Microgravity Accelerates Alloy Corrosion by Aspergillus sp. via the Enhanced Production of Organic Acids,1,0.20921
96,Experimental investigation of liquid film thickness and heat transfer during condensation in microgravity,1,0.20921
97,"Microbial Tracking-2, a metagenomics analysis of bacteria and fungi onboard the International Space Station",1,0.20921
98,Impact of simulated microgravity on bioremoval of heavy-metals by Lactobacillus acidophilus ATCC 4356 from water,1,0.20921
99,Wound Healing Effects of Dracontomelon dao on Bacterial Infection Wounds in Rats and Its Potential Mechanisms under Simulated Space Environment,1,0.20921
100,Cytosolic calcium and membrane potential in articular chondrocytes during parabolic flight,1,0.20921
101,Nonlinear Agglomeration of Bimodal Colloids under Microgravity,1,0.20921
102,The effect of long-duration spaceflight on perivascular spaces within the brain,1,0.20921
103,The effect of oral zinc supplementation on bone biomarkers in rats in the experimental model of space exploration (simulated weightlessness),1,0.20921
104,The Protective Role of Neurogenetic Components in Reducing Stress-Related Effects during Spaceflights: Evidence from the Age-Related Positive Memory Approach,1,0.20921
105,Plant Behavior and Metabolic Response to the Space Environment as an Alternative Food and Therapeutic Source,1,0.20921
106,How advances in low-g plumbing enable space exploration,1,0.20921
107,In vivo observing effects of the microgravity environment on zebrafish eyes using optical coherence tomography,1,0.20921
108,Non-random genetic alterations in the cyanobacterium Nostoc sp. exposed to space conditions,1,0.20921
109,Harnessing bioengineered microbes as a versatile platform for space nutrition,1,0.20921
110,Biomanufacturing for Space-Exploration – What to Take and When to Make,1,0.20921
111,Enabling Clonal Analyses of Yeast in Outer Space by Encapsulation and Desiccation in Hollow Microparticles,1,0.20921
112,Astropharmacy: Roles for the Pharmacist in Space,1,0.20921
113,Multidrug-resistant Acinetobacter pittii is adapting to and exhibiting potential succession aboard the International Space Station,1,0.20921
114,Evaluation of pathogenesis and biofilm formation ability of Yersinia pestis after 40-day exposure to simulated microgravity,1,0.20921
115,The crewed journey to Mars and its implications for the human microbiome,1,0.20921
116,"Genomic Characterization of Potential Plant Growth-Promoting Features of
            <i>Sphingomonas</i>
            Strains Isolated from the International Space Station",1,0.20921
117,Genome-Wide Comparison of Structural Variations and Transposon Alterations in Soybean Cultivars Induced by Spaceflight,1,0.20921
118,Role of Myostatin in Muscle Degeneration by Random Positioning Machine Exposure: An in vitro Study for the Treatment of Sarcopenia,1,0.20921
119,On the growth dynamics of the cyanobacterium Anabaena sp. PCC 7938 in Martian regolith,1,0.20921
120,Optic nerve sheath diameter and spaceflight: defining shortcomings and future directions,1,0.20921
121,Educational and Scientific Analog Space Missions,1,0.20921
122,Pharmacological inhibition of Rac1 attenuates myocardial abnormalities in tail-suspended mice,1,0.20921
123,A bio-inspired design and space challenges cornerstone project,1,0.20921
124,Shipping and Logistics Considerations for Regenerative Medicine Therapies,1,0.20921
125,Effect of Exercise on Energy Expenditure and Body Composition in Astronauts Onboard the International Space Station: Considerations for Interplanetary Travel,1,0.20921
126,Effects of Spaceflight on the Nervous System,1,0.20921
127,"Simulated Micro-, Lunar, and Martian Gravities on Earth—Effects on Escherichia coli Growth, Phenotype, and Sensitivity to Antibiotics",1,0.20921
128,Microgravity-induced reduced jugular vein flow is more pronounced on the non-dominant side,1,0.20921
129,Design suggestions on modified self-sustainable space toilet,1,0.20921
130,Simulating Extreme Environmental Conditions via Mental Imagery: The Case of Microgravity and Weight Estimation,1,0.20921
131,Peristaltic (PS) Suit: Active Bioelectronic Sensing-Compression Spacesuit for Microgravity Adaptation and Cardiovascular Deconditioning,1,0.20921
132,Towards an extension of equivalent system mass for human exploration missions on Mars,1,0.20921
133,Higher growth rate of protein crystals in space than on the Earth,1,0.20921
134,Physicochemical Stability of Space Medicines,1,0.20921
135,"Galactic cosmic ray simulation at the NASA space radiation laboratory – Progress, challenges and recommendations on mixed-field effects",1,0.20921
136,Gravitational Energy; Aerospace’s Future Technology,1,0.20921
137,RRx-001 and the “Right stuff”: Protection and treatment in outer space,1,0.20921
138,Skin Microbial Changes during Space Flights: A Systematic Review,1,0.20921
139,Application of radiation omics in the development of adverse outcome pathway networks: an example of radiation-induced cardiovascular disease,1,0.20921
140,"Preparing Civilians to Travel, Live, and Work in Space: A Human Research Agenda",1,0.20921
141,Case 5: International Space Station,1,0.20921
142,"Antimicrobial and Aging Properties of Ag-, Ag/Cu-, and Ag Cluster-Doped Amorphous Carbon Coatings Produced by Magnetron Sputtering for Space Applications",1,0.20921
143,Cytoskeleton Markers in the Spinal Cord and Mechanoreceptors of Thick-Toed Geckos after Prolonged Space Flights,1,0.20921
144,Exploiting the fundamentals of biological organization for the advancement of biofabrication,1,0.20921
145,"Application and challenges of
            <scp>3D</scp>
            food printing technology in manned spaceflight: a review",1,0.20921
146,Cultivation of the Dematiaceous Fungus Cladosporium sphaerospermum Aboard the International Space Station and Effects of Ionizing Radiation,1,0.20921
147,Utility of Drug Delivery Systems in Space Travel,1,0.20921
148,Safe spaceflight for women: Examining the data gap and improving design considerations,1,0.20921
149,Contrast Sensitivity of Visual System in 5-Day “Dry” Immersion with a Course of High-Frequency Electromyostimulation,1,0.20921
150,Bone strength and composition in spacefaring rodents: systematic review and meta-analysis,1,0.20921
151,The OPG/RANKL/RANK system modulates calcification of common carotid artery in simulated microgravity rats by regulating NF-κB pathway,1,0.20921
152,Host-Associated Phages Disperse across the Extraterrestrial Analogue Antarctica,1,0.20921
153,"Can Lunar and Martian Soils Support Food Plant Production? Effects of Horse/Swine Monogastric Manure Fertilisation on Regolith Simulants Enzymatic Activity, Nutrient Bioavailability, and Lettuce Growth",1,0.20921
154,Yeast in Space,1,0.20921
155,A new type of simulated partial gravity apparatus for rats based on a pully-spring system,1,0.20921
156,Calycosin prevents bone loss induced by hindlimb unloading,1,0.20921
157,Blood Biomarkers May Have Found a New Frontier in Spaceflight,1,0.20921
158,The Potential for Lunar and Martian Regolith Simulants to Sustain Plant Growth: A Multidisciplinary Overview,1,0.20921
159,Human Health in Space,1,0.20921
160,Changes in brain MRI under different lunar cycles: a cross-sectional study,1,0.20921
161,Chinese Recoverable Satellites,1,0.20921
162,"Sensorimotor Challenges for Crewed Lunar Surface Missions, Analogs, and Countermeasures",1,0.20921
163,The International Space Station Environment Triggers Molecular Responses in Aspergillus niger,1,0.20921
164,Vapor compression refrigeration testing on parabolic flights: Part 1 - cycle stability,1,0.20921
165,"A critical review of planetary protection strategy (IAC-22-A1,6,10,x73233)",1,0.20921
166,Solar Ultraviolet Light Collector for Germicidal Irradiation on the Moon,1,0.20921
167,The MaMBA facility as a testbed for bioregenerative life support systems,1,0.20921
168,Control of capillary driven fluid flows for safe operation of spacecraft fluid supply systems using artificial porous media,1,0.20921
169,Mitochondria-Targeted Human Catalase in the Mouse Longevity MCAT Model Mitigates Head-Tilt Bedrest-Induced Neuro-Inflammation in the Hippocampus,1,0.20921
170,Multi-scale numerical simulation on mechano-transduction of osteocytes in different gravity fields,1,0.20921
171,Developments and Scope of Space Food,1,0.20921
172,Organic Shape-Memory Polymers and their Foams and Composites in Space,1,0.20921
173,Smart Device-Driven Corticolimbic Plasticity in Cognitive-Emotional Restructuring of Space-Related Neuropsychiatric Disease and Injury,1,0.20921
174,Effects of long‐term simulated microgravity on liver metabolism in rhesus macaques,1,0.20921
175,Space neuroscience: current understanding and future research,1,0.20921
176,Biomimetic space debris removal: conceptual design of bio-inspired active debris removal scenarios,1,0.20921
177,Space farming: Horticulture systems on spacecraft and outlook to planetary space exploration,1,0.20921
178,Three-dimensional numerical analysis and experimental confirmation for investigating the ground-based lateral droplet ejection toward microgravity simulation,1,0.20921
179,The ex vivo human translaminar autonomous system to study spaceflight associated neuro-ocular syndrome pathogenesis,1,0.20921
180,Large-Scale Crop Production for the Moon and Mars: Current Gaps and Future Perspectives,1,0.20921
181,Experiment collaboration program during a Martian analogue mission to  introduce young students to human space exploration,1,0.20921
182,Implementation of exercise countermeasures during spaceflight and microgravity analogue studies: Developing countermeasure protocols for bedrest in older adults (BROA),1,0.20921
183,Does heart rate variability reflect brain plasticity as a likely mechanism of adaptation to space mission?,1,0.20921
184,Flight hardware and software operations performance review for BAMMsat-on-BEXUS – a BioCubeSat prototype flown on BEXUS30,1,0.20921
185,Ayurvedic and Herbal Nutritional Supplements for Space Travellers,1,0.20921
186,A NOVEL ANALYTICAL APPROACH TO FRACTAL NONLINEAR DISPERSIVE MODEL WITH VARIABLE COEFFICIENTS,1,0.20921
187,Cancer Research in Space,1,0.20921
188,Enhancing well-being aboard confined Space environments: the role of Design research in the EMMPOL 8 analogue mission,1,0.20921
189,Introduction to Pharmaceuticals,1,0.20921
190,Weightless Musculoskeletal Injury and Protection,1,0.20921
191,Unearthing terrestrial extreme microbiomes for searching terrestrial-like life in the Solar System,1,0.20921
192,Study of the pharmacokinetics of various drugs under conditions of antiorthostatic hypokinesia and the pharmacokinetics of acetaminophen under long-term spaceflight conditions,1,0.20921
193,Structure and activity of a thermally stable mutant of <i>Acanthamoeba</i> actophorin,1,0.20921
194,Germination enhancement of Oryza sativa var. Nerica under 2D-clinostat induced microgravity environment,1,0.20921
195,Microgravity induced resting state networks and metabolic alterations during sleep onset,1,0.20921
196,The effect of bubble nucleation on the performance of a wickless heat pipe in microgravity,1,0.20921
197,Routine omics collection is a golden opportunity for European human research in space and analog environments,1,0.20921
198,High temperatures during microsporogenesis fatally shorten pollen lifespan,1,0.20921
199,Solid Lubricated Tribological Experiment on Behaviors of Wear Debris in Microgravity aboard the Chinese New-Generation Manned Spaceship,1,0.20921
200,The Memory of Rice Response to Spaceflight Stress: From the Perspective of Metabolomics and Proteomics,1,0.20921
201,Nutraceuticals for Reducing Radiation Effects During Space Travel,1,0.20921
202,A novel process to grow edible microalgae on Mars by exploiting in situ-available resources: Experimental investigation,1,0.20921
203,Hind-limb unloading in rodents: Current evidence and perspectives,1,0.20921
204,Electromagnetic field induced alterations in fluid flow through lacuno-canalicular system of bone,1,0.20921
205,A comparison between left ventricular ejection time measurement methods during physiological changes induced by simulated microgravity,1,0.20921
206,Dynamic Light Scattering on Nanoparticles in Microgravity in a Drop Tower,1,0.20921
207,Spaceflight Stressors and Skin Health,1,0.20921
208,Fungi are key players in extreme ecosystems,1,0.20921
209,Bioethical Issues in Human Modification for Protection against the Effects of Space Radiation,1,0.20921
210,Absence of increased genomic variants in the cyanobacterium Chroococcidiopsis exposed to Mars-like conditions outside the space station,1,0.20921
211,The effect of prolonged spaceflight on cerebrospinal fluid and perivascular spaces of astronauts and cosmonauts,1,0.20921
212,"A summary of previous investigations of the microgravity effects on bacterial virulence, infection and antibiotic resistance",1,0.20921
213,SpaceCHI 2.0: Advancing Human-Computer Interaction Systems for Space Exploration,1,0.20921
214,A quantum science space station,1,0.20921
215,A brief introduction to the universe of space medication,1,0.20921
216,Changes in Higher-Order Chromosomal Structure of Klebsiella pneumoniae Under Simulated Microgravity,1,0.20921
217,Characterization of a Thermal Management System to Support Biological Payloads,1,0.20921
218,Medical countermeasures for the hematopoietic-subsyndrome of acute radiation syndrome in space,1,0.20921
219,Deploying elements of scoping review methods for adverse outcome pathway development: a space travel case example,1,0.20921
220,Preparation for and performance of a Pseudomonas aeruginosa biofilm experiment on board the International Space Station,1,0.20921
221,The role of mechanosensor Piezo1 in bone homeostasis and mechanobiology,1,0.20921
222,Growth of the Radiotrophic Fungus <i>Cladosporium sphaerospermum</i> aboard the International Space Station and Effects of Ionizing Radiation,1,0.20921
223,Is frying possible in space?,1,0.20921
224,Diffusion Coefficients for Complex Plasmas in Parallel Electric Field,1,0.20921
225,Microgravity two-phase flow research in the context of vapor compression cycle experiments on parabolic flights,1,0.20921
226,The Arc Toward Hope in Postapocalyptic American Films: From On the Beach to The Midnight Sky,1,0.20921
227,Three-Dimensional Printing (3DP) for Space Pharmaceuticals,1,0.20921
228,Effect of fins on melting of phase change material in a closed vertical cylinder under microgravity,1,0.20921
229,"Cardiovascular, Lymphatic, and Ocular Health in Space",1,0.20921
230,Passive limitation of surface contamination by perFluoroDecylTrichloroSilane coatings in the ISS during the MATISS experiments,1,0.20921
231,Arterial Stiffness Alterations in Simulated Microgravity and Reactive Sledge as a Countermeasure,1,0.20921
232,Mitigating sarcoplasmic reticulum stress limits disuse-induced muscle loss in hindlimb unloaded mice,1,0.20921
233,Cardio-vascular Dysfunction and Physiological Manifestations Induced by Environmental Conditions,1,0.20921
234,Non-Invasive Skin Imaging Assessment of Human Stress During Head-Down Bed Rest Using a Portable Handheld Two-Photon Microscope,1,0.20921
235,"Toward ""Electrochemical/Materials Processing for Space Engineering"" Symp",1,0.20921
236,A Purposeful Analysis of Space Tourism,1,0.20921
237,"Prolonged exposure to simulated microgravity promotes stemness impairing morphological, metabolic and migratory profile of pancreatic cancer cells: a comprehensive proteomic, lipidomic and transcriptomic analysis",1,0.20921
238,Response of human gut microbiota under simulated microgravity,1,0.20921
239,Asparagine biosynthesis as a mechanism of increased host lethality induced by Serratia marcescens in simulated microgravity environments,1,0.20921
240,Ishophloroglucin A Ameliorates VEGF-Induced Epithelial-Mesenchymal Transition via VEGFR2 Pathway Inhibition in Microgravity-Stimulated Human Retinal Pigment Epithelial Cells,1,0.20921
241,Effects of human thermophysiology and psychology in exposure to simulated microgravity,1,0.20921
242,Micro-Bioreactors in Space: Case Study of a Yeast (Saccharomyces cerevisiae) Bioreactor With a Non-Invasive Monitoring Method,1,0.20921
243,In Vitro Models of Bone Marrow Remodelling and Immune Dysfunction in Space: Present State and Future Directions,1,0.20921
244,Enhanced self-renewal of human pluripotent stem cells by simulated microgravity,1,0.20921
245,Unconscious mind activates central cardiovascular network and promotes adaptation to microgravity possibly anti-aging during 1-year-long spaceflight,1,0.20921
246,"Space omics research in Europe: Contributions, geographical distribution and ESA member state funding schemes",1,0.20921
247,A New Random Positioning Machine Modification Applied for Microgravity Simulation in Laboratory Experiments with Rats,1,0.20921
248,Blood pressure adaptation in vertebrates: comparative biology,1,0.20921
249,"Influence of Microgravity on the Physiology, Pathogenicity and Antibiotic Efficacy of Microorganisms",1,0.20921
250,VDR regulates simulated microgravity-induced atrophy in C2C12 myotubes,1,0.20921
251,Integrating bioinformatic strategies in spatial life science research,1,0.20921
252,Aquatic organisms as models in biomedical space research,1,0.20921
253,Plant Biology and a New Approach to Space Farming,1,0.20921
254,MAREMADS: Microgravity and radiation effects on musculoskeletal atrophy detection system,1,0.20921
255,Operation of a programmable microfluidic organic analyzer under microgravity conditions simulating space flight environments,1,0.20921
256,Extraterrestrial Gynecology: Could Spaceflight Increase the Risk of Developing Cancer in Female Astronauts? An Updated Review,1,0.20921
257,Real and Simulated Microgravity: Focus on Mammalian Extracellular Matrix,1,0.20921
258,Preparation of Human Muscle Precursor Cells for the MyoGravity Project’s Study of Cell Cultures in Experiment Units for Space Flight Purposes,1,0.20921
259,Study of Rotary Cell Culture System-Induced Microgravity Effects on Cancer Biomarkers,1,0.20921
260,Entanglement of Arabidopsis Seedlings to a Mesh Substrate under Microgravity Conditions in KIBO on the ISS,1,0.20921
261,Space microgravity improves proliferation of human iPSC-derived cardiomyocytes,1,0.20921
262,Impairment of 7F2 osteoblast function by simulated partial gravity in a Random Positioning Machine,1,0.20921
263,Are Skeletal Muscle Changes during Prolonged Space Flights Similar to Those Experienced by Frail and Sarcopenic Older Adults?,1,0.20921
264,Microgravity-Related Changes in Bone Density and Treatment Options: A Systematic Review,1,0.20921
265,Long-term osteogenic differentiation of human bone marrow stromal cells in simulated microgravity: novel proteins sighted,1,0.20921
266,A Current Overview of the Biological Effects of Combined Space Environmental Factors in Mammals,1,0.20921
267,Ckip-1 3′-UTR Attenuates Simulated Microgravity-Induced Cardiac Atrophy,1,0.20921
268,Modeled microgravity alters apoptotic gene expression and caspase activity in the squid-vibrio symbiosis,1,0.20921
269,Microgravity Modifies the Phenotype of Fibroblast and Promotes Remodeling of the Fibroblast–Keratinocyte Interaction in a 3D Co-Culture Model,1,0.20921
270,SpaceHort: redesigning plants to support space exploration and on-earth sustainability,1,0.20921
271,Space Architecture in Microgravity: TESSERAE Project for Large Scale Space Structures,1,0.20921
272,Aerospace Technology Improves Fermentation Potential of Microorganisms,1,0.20921
273,Long-term partial gravity environment simulation method based on double inclined and horizontal planes cyclical simulation device,1,0.20921
274,Simulated microgravity affects stroma-dependent ex vivo myelopoiesis,1,0.20921
275,Microgravity-induced stress mechanisms in human stem cell-derived cardiomyocytes,1,0.20921
276,Biomedical payloads: A maturing application for CubeSats,1,0.20921
277,Red Light Enhances Plant Adaptation to Spaceflight and Mars g-Levels,1,0.20921
278,Space Medicines for Space Health,1,0.20921
279,Effects of space flight on sperm function and integrity: A systematic review,1,0.20921
280,Antioxidant metabolism and oxidative damage in Anthemis gilanica cell line under fast clinorotation,1,0.20921
281,Clinical Trial in a Dish for Space Radiation Countermeasure Discovery,1,0.20921
282,Biosensor integrated tissue chips and their applications on Earth and in space,1,0.20921
283,Spaceflight Changes the Production and Bioactivity of Secondary Metabolites in Beauveria bassiana,1,0.20921
284,"Genomic Characterization of the Titan-like Cell Producing Naganishia tulchinskyi, the First Novel Eukaryote Isolated from the International Space Station",1,0.20921
285,Promoting Sustainability in Space: Biological Treatment of Urine Wastewater with a Membrane-Aerated Biofilm Reactor,1,0.20921
286,MULTI-SCALE MECHANICAL BEHAVIOR ANALYSIS ON FLUID–SOLID COUPLING FOR OSTEONS IN VARIOUS GRAVITATIONAL FIELDS,1,0.20921
287,The Wentian experiment module of the China space station has just gone into orbit,1,0.20921
288,Characterization of gene expression profiles in the mouse brain after 35 days of spaceflight mission,1,0.20921
289,High-gradient Magnetic Fields and Starch Metabolism - Results from a Space Experiment,1,0.20921
290,Loss of physical contact in space alters the dopamine system in C. elegans,1,0.20921
291,A novel device to study altered gravity and light interactions in seedling tropisms,1,0.20921
292,Root growth direction in simulated microgravity is modulated by a light avoidance mechanism mediated by flavonols,1,0.20921
293,The Impact of Long‐Duration Exposure to Microgravity and Galactic Cosmic Radiation on Corpus Cavernosum Function,1,0.20921
294,Modulation of biological motion perception in humans by gravity,1,0.20921
295,In situ resource utilisation: The potential for space biomining,1,0.20921
296,Low-shear modeled microgravity affects metabolic networks of Escherichia coli O157:H7 EDL933: Further insights into space-microbiology consequences,1,0.20921
297,Microgravity enhances the phenotype of Arabidopsis zigzag-1 and reduces the Wortmannin-induced vacuole fusion in root cells,1,0.20921
298,Recent developments in space food for exploration missions: A review,1,0.20921
299,Academician Wen-Rui Hu — Eminent Pioneer and Prominent Leader of Microgravity Science in China,1,0.20921
300,Stem Cell Biology and Tissue Engineering in Space,1,0.20921
301,Delayed Maturation of Oligodendrocyte Progenitors by Microgravity: Implications for Multiple Sclerosis and Space Flight,1,0.20921
302,NASA’s Ground-Based Microgravity Simulation Facility,1,0.20921
303,"Microgravity—Simulation, Acceleration, and Effects on Plants: Case Study on Globally Important Agricultural Crop Rice",1,0.20921
304,"Microgravity Induces Interplay Between Atg8, Tua and Tub Gene Expression in Arabidopsis Thaliana",1,0.20921
305,Effects of Microorganisms on Drop Formation in Microgravity During a Parabolic Flight with Residual Gravity and Jitter,1,0.20921
306,A multi-omics longitudinal study of the murine retinal response to chronic low-dose irradiation and simulated microgravity,1,0.20921
307,The Impacts of Microgravity on Bacterial Metabolism,1,0.20921
308,Conducting Plant Experiments in Space and on the Moon,1,0.20921
